EXPLOTACION,AÑO,MES,MOTIVO,TIPO CLIENTE,USO,ACTIVIDAD,CANTIDAD
ALICANTE,2.022,2,Alta nueva,Particular,OBRAS,OBRAS,7
ALICANTE,2.022,2,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,5
ALICANTE,2.022,2,Alta nueva,Singular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,2,Cambio titular,Particular,COMERCIAL,MERCADOS,1
ALICANTE,2.022,2,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.022,2,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,33
ALICANTE,2.022,2,Cambio titular,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,2,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",3
ALICANTE,2.022,2,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,2
ALICANTE,2.022,2,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,62
ALICANTE,2.022,2,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,11
ALICANTE,2.022,2,Procede de baja,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.022,2,Procede de baja,Particular,COMERCIAL,CENTROS RELIGIOSOS,1
ALICANTE,2.022,2,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,3
ALICANTE,2.022,2,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,3,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.022,3,Alta nueva,Particular,NO DOMÉSTICO,HOTELES Y RESIDENCIAS,1
ALICANTE,2.022,3,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.022,3,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.022,3,Alta nueva,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.022,3,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,3
ALICANTE,2.022,3,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,3
ALICANTE,2.022,3,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.022,3,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,52
ALICANTE,2.022,3,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),8
ALICANTE,2.022,3,Alta nueva,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.022,3,Alta nueva,Particular,OBRAS,OBRAS,6
ALICANTE,2.022,3,Cambio titular,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.022,3,Cambio titular,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.022,3,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,57
ALICANTE,2.022,3,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,5
ALICANTE,2.022,3,Cambio titular,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.022,3,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.022,3,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.022,3,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.022,3,Procede de baja,Particular,OBRAS,OBRAS,1
ALICANTE,2.022,3,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,79
ALICANTE,2.022,3,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,15
ALICANTE,2.022,3,Procede de baja,Particular,COMERCIAL,CENTROS DE ENSEÑANZA,1
ALICANTE,2.022,3,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.022,3,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,2
ALICANTE,2.022,4,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,4
ALICANTE,2.022,4,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,176
ALICANTE,2.022,4,Alta nueva,Particular,OBRAS,OBRAS,1
ALICANTE,2.022,4,Alta nueva,Oficial,OBRAS,OBRAS,1
ALICANTE,2.022,4,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,6
ALICANTE,2.022,4,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,1
ALICANTE,2.022,4,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,4,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),6
ALICANTE,2.022,4,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.022,4,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.022,4,Cambio titular,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.022,4,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,47
ALICANTE,2.022,4,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.022,4,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,4
ALICANTE,2.022,4,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,49
ALICANTE,2.022,4,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,4,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,12
ALICANTE,2.022,4,Procede de baja,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.022,4,Procede de baja,Particular,NO DOMÉSTICO,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.022,4,Procede de baja,Particular,COMERCIAL,HOTELES Y RESIDENCIAS,1
ALICANTE,2.022,4,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,4,Procede de baja,Particular,OBRAS,OBRAS,1
ALICANTE,2.022,5,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.022,5,Alta nueva,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.022,5,Alta nueva,Oficial,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,5,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,47
ALICANTE,2.022,5,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.022,5,Alta nueva,Particular,OBRAS,OBRAS,7
ALICANTE,2.022,5,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.022,5,Alta nueva,Particular,COMERCIAL,INSTALACIONES VARIAS,1
ALICANTE,2.022,5,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,4
ALICANTE,2.022,5,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),2
ALICANTE,2.022,5,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.022,5,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,52
ALICANTE,2.022,5,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,5,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.022,5,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.022,5,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.022,5,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,5,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,20
ALICANTE,2.022,5,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,76
ALICANTE,2.022,5,Procede de baja,Oficial,DOMÉSTICO,VIVIENDAS,1
ALICANTE,2.022,6,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),17
ALICANTE,2.022,6,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,93
ALICANTE,2.022,6,Alta nueva,Particular,OBRAS,OBRAS,6
ALICANTE,2.022,6,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,6,Alta nueva,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.022,6,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,5
ALICANTE,2.022,6,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,3
ALICANTE,2.022,6,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,6,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,48
ALICANTE,2.022,6,Cambio titular,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,1
ALICANTE,2.022,6,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.022,6,Procede de baja,Particular,DOMÉSTICO,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,6,Procede de baja,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.022,6,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,3
ALICANTE,2.022,6,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.022,6,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,5
ALICANTE,2.022,6,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.022,6,Procede de baja,Particular,COMERCIAL,"CINES, DISCOTECA, OCIO",1
ALICANTE,2.022,6,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.022,6,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,77
ALICANTE,2.022,6,Procede de baja,Particular,OBRAS,OBRAS,1
ALICANTE,2.022,6,Procede de baja,Particular,NO DOMÉSTICO,INSTALACIONES VARIAS,1
ALICANTE,2.022,7,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.022,7,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,7,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.022,7,Alta nueva,Particular,COMERCIAL,HOTELES Y RESIDENCIAS,2
ALICANTE,2.022,7,Alta nueva,Particular,OBRAS,OBRAS,6
ALICANTE,2.022,7,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.022,7,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,60
ALICANTE,2.022,7,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,10
ALICANTE,2.022,7,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.022,7,Cambio titular,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,7,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,47
ALICANTE,2.022,7,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,7,Procede de baja,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.022,7,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,7,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,4
ALICANTE,2.022,7,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,16
ALICANTE,2.022,7,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,60
ALICANTE,2.022,7,Procede de baja,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.022,7,Procede de baja,Particular,INDUSTRIAL,ALMACENES Y NAVES DE PERECEDEROS,1
ALICANTE,2.022,7,Procede de baja,Particular,COMERCIAL,HOTELES Y RESIDENCIAS,1
ALICANTE,2.022,8,Alta nueva,Particular,COMERCIAL,INDUSTRIAS,1
ALICANTE,2.022,8,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.022,8,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,8,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,37
ALICANTE,2.022,8,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,6
ALICANTE,2.022,8,Alta nueva,Particular,OBRAS,OBRAS,9
ALICANTE,2.022,8,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),5
ALICANTE,2.022,8,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,1
ALICANTE,2.022,8,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,44
ALICANTE,2.022,8,Cambio titular,Particular,OBRAS,OBRAS,1
ALICANTE,2.022,8,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,3
ALICANTE,2.022,8,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",5
ALICANTE,2.022,8,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.022,8,Procede de baja,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.022,8,Procede de baja,Particular,COMERCIAL,PUBS Y LOCALES CON HORARIO ESPECIAL,3
ALICANTE,2.022,8,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.022,8,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,8
ALICANTE,2.022,8,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.022,8,Procede de baja,Particular,COMERCIAL,CENTROS DE ENSEÑANZA,1
ALICANTE,2.022,8,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,59
ALICANTE,2.022,8,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,9,Alta nueva,Particular,COMERCIAL,MERCADOS,1
ALICANTE,2.022,9,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.022,9,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,9,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,46
ALICANTE,2.022,9,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,9
ALICANTE,2.022,9,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,2
ALICANTE,2.022,9,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,9,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.022,9,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,3
ALICANTE,2.022,9,Alta nueva,Particular,INDUSTRIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,9,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.022,9,Cambio titular,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.022,9,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,34
ALICANTE,2.022,9,Cambio titular,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,9,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.022,9,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,9,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,9,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,9,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,11
ALICANTE,2.022,9,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,2
ALICANTE,2.022,9,Procede de baja,Particular,COMERCIAL,OBRAS,1
ALICANTE,2.022,9,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,77
ALICANTE,2.022,9,Procede de baja,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.022,9,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",7
ALICANTE,2.022,10,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",5
ALICANTE,2.022,10,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,121
ALICANTE,2.022,10,Alta nueva,Particular,COMERCIAL,MERCADOS,1
ALICANTE,2.022,10,Alta nueva,Particular,NO DOMÉSTICO,OBRAS,1
ALICANTE,2.022,10,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),5
ALICANTE,2.022,10,Alta nueva,Particular,COMERCIAL,INSTALACIONES DEPORTIVAS/CLUBS DEPORTIVOS,1
ALICANTE,2.022,10,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,9
ALICANTE,2.022,10,Alta nueva,Particular,COMERCIAL,INDUSTRIAS,1
ALICANTE,2.022,10,Alta nueva,Particular,OBRAS,OBRAS,4
ALICANTE,2.022,10,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.022,10,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.022,10,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,51
ALICANTE,2.022,10,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,11
ALICANTE,2.022,10,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.022,10,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,10,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,4
ALICANTE,2.022,10,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.022,10,Procede de baja,Particular,COMERCIAL,MERCADOS,1
ALICANTE,2.022,10,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,65
ALICANTE,2.022,10,Procede de baja,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.022,11,Alta nueva,Particular,COMERCIAL,OBRAS,1
ALICANTE,2.022,11,Alta nueva,Particular,COMERCIAL,INSTALACIONES VARIAS,2
ALICANTE,2.022,11,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),2
ALICANTE,2.022,11,Alta nueva,Particular,DOMÉSTICO,DESCALCIFICADORES,1
ALICANTE,2.022,11,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,1
ALICANTE,2.022,11,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,3
ALICANTE,2.022,11,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,11,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,11,Alta nueva,Particular,COMERCIAL,INDUSTRIAS,1
ALICANTE,2.022,11,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.022,11,Alta nueva,Particular,OBRAS,OBRAS,8
ALICANTE,2.022,11,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,11,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,57
ALICANTE,2.022,11,Cambio titular,Particular,COMERCIAL,CENTROS DE ENSEÑANZA,1
ALICANTE,2.022,11,Cambio titular,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,11,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.022,11,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,42
ALICANTE,2.022,11,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,11,Procede de baja,Particular,DOMÉSTICO,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,11,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.022,11,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,15
ALICANTE,2.022,11,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.022,11,Procede de baja,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.022,11,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,75
ALICANTE,2.022,11,Procede de baja,Particular,COMERCIAL,CENTROS DE ENSEÑANZA,1
ALICANTE,2.022,11,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",6
ALICANTE,2.022,11,Procede de baja,Particular,COMERCIAL,INSTALACIONES VARIAS,1
ALICANTE,2.022,12,Alta nueva,Particular,COMERCIAL,COMERCIO INDUSTRIAL,1
ALICANTE,2.022,12,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,24
ALICANTE,2.022,12,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.022,12,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,3
ALICANTE,2.022,12,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.022,12,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),7
ALICANTE,2.022,12,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.022,12,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,44
ALICANTE,2.022,12,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.022,12,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.022,12,Procede de baja,Oficial,COMERCIAL,ORGANISMOS OFICIALES,1
ALICANTE,2.022,12,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,64
ALICANTE,2.022,12,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.022,12,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",5
ALICANTE,2.022,12,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,11
ALICANTE,2.022,12,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.022,12,Procede de baja,Particular,DOMÉSTICO,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,1,Alta nueva,Particular,OBRAS,OBRAS,4
ALICANTE,2.023,1,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,1,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,50
ALICANTE,2.023,1,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.023,1,Alta nueva,Particular,COMERCIAL,SUPERMERCADOS (SUPERSERVICIOS),1
ALICANTE,2.023,1,Alta nueva,Particular,NO DOMÉSTICO,COMERCIO INDUSTRIAL,2
ALICANTE,2.023,1,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,4
ALICANTE,2.023,1,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),4
ALICANTE,2.023,1,Cambio titular,Particular,DOMÉSTICO,HOSTALES Y PENSIONES,1
ALICANTE,2.023,1,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.023,1,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,34
ALICANTE,2.023,1,Cambio titular,Particular,OBRAS,OBRAS,1
ALICANTE,2.023,1,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.023,1,Procede de baja,Oficial,COMERCIAL,ORGANISMOS OFICIALES,1
ALICANTE,2.023,1,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.023,1,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.023,1,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,2
